"campaignid","sample","biota.macroalgae","biota.unconsolidated","biota.seagrasses","biota.sponges","biota.consolidated","latitude","longitude","total.points.annotated"
"2014_TowedVideo","LGBDT7_0243",1,0,0,0,0,-33.53641667,115.4825667,1
"2014_TowedVideo","LGBDT7_0246",9,0,0,0,0,-33.53633333,115.4824833,9
"2014_TowedVideo","LGBDT7_0254",10,0,0,0,0,-33.53613333,115.48225,10
"2014_TowedVideo","LGBDT7_0254",10,0,0,0,0,-33.53613333,115.48225,10
"2014_TowedVideo","LGBDT7_0257",7,0,0,0,0,-33.53605,115.4821667,7
"2014_TowedVideo","LGBDT7_0268",7,2,0,0,0,-33.53576667,115.48185,9
"2014_TowedVideo","LGBDT7_0273",6,0,0,0,0,-33.53563333,115.4817333,6
"2014_TowedVideo","LGBDT7_0276",8,2,0,0,0,-33.53551667,115.4816333,10
"2014_TowedVideo","LGBDT7_0281",10,3,0,0,0,-33.53531667,115.4815667,13
"2014_TowedVideo","LGBDT7_0295",8,0,0,0,0,-33.5349,115.48125,8
"2014_TowedVideo","LGBDT7_0302",9,0,0,0,0,-33.53468333,115.48105,9
"2014_TowedVideo","LGBDT7_0311",10,0,0,0,0,-33.53443333,115.4807667,10
"2014_TowedVideo","LGBDT7_0318",5,0,2,0,0,-33.53426667,115.4805833,7
"2014_TowedVideo","LGBDT7_0323",7,0,0,0,0,-33.53423333,115.4805167,7
"2014_TowedVideo","LGBDT7_0328",10,0,0,0,0,-33.53423333,115.4805,10
"2014_TowedVideo","LGBDT7_0330",8,0,1,0,0,-33.53416667,115.4804667,9
"2014_TowedVideo","LGBDT7_0337",8,0,0,0,0,-33.53405,115.4803167,8
"2014_TowedVideo","LGBDT7_0344",10,0,0,0,0,-33.53385,115.4801167,10
"2014_TowedVideo","LGBDT7_0347",5,0,5,0,0,-33.53378333,115.48005,10
"2014_TowedVideo","LGBDT7_0352",10,0,0,0,0,-33.53365,115.4799167,10
"2014_TowedVideo","LGBDT7_0362",0,0,10,0,0,-33.53336667,115.4797167,10
"2014_TowedVideo","LGBDT7_0365",0,0,10,0,0,-33.5333,115.47965,10
"2014_TowedVideo","LGBDT7_0370",3,0,1,0,0,-33.53318333,115.4795167,4
"2014_TowedVideo","LGBDT7_0372",4,0,3,0,0,-33.53313333,115.4794667,7
"2014_TowedVideo","LGBDT7_0379",2,0,6,0,0,-33.53295,115.4793,8
"2014_TowedVideo","LGBDT7_0384",0,0,10,0,0,-33.53283333,115.4791333,10
"2014_TowedVideo","LGBDT7_0387",0,0,1,0,0,-33.53275,115.47905,1
"2014_TowedVideo","LGBDT7_0389",1,0,0,0,0,-33.5327,115.4790167,1
"2014_TowedVideo","LGBDT7_0392",5,0,5,0,0,-33.5326,115.4789833,10
"2014_TowedVideo","LGBDT7_0397",2,0,5,0,0,-33.53245,115.4788833,7
"2014_TowedVideo","LGBDT7_0407",2,0,0,0,0,-33.53216667,115.4787,2
"2014_TowedVideo","LGBDT7_0412",3,0,5,0,0,-33.53211667,115.47865,8
"2014_TowedVideo","LGBDT7_0415",7,0,0,0,0,-33.53201667,115.4786333,7
"2014_TowedVideo","LGBDT7_0423",10,0,0,0,0,-33.53176667,115.4785333,10
"2014_TowedVideo","LGBDT7_0428",10,0,0,0,0,-33.53163333,115.4784167,10
"2014_TowedVideo","LGBDT7_0433",0,0,0,0,0,-33.5315,115.4783,0
"2014_TowedVideo","LGBDT7_0436",6,0,0,0,0,-33.53143333,115.4782333,6
"2014_TowedVideo","LGBDT7_0441",9,0,1,0,0,-33.53128333,115.4781167,10
"2014_TowedVideo","LGBDT7_0446",9,0,0,0,0,-33.53126667,115.4781167,9
"2014_TowedVideo","LGBDT7_0451",8,0,2,0,0,-33.5312,115.47805,10
"2014_TowedVideo","LGBDT7_0456",2,0,0,0,0,-33.53115,115.4779833,2
"2014_TowedVideo","LGBDT7_0567",3,0,0,0,0,-33.53101667,115.4777,3
"2014_TowedVideo","LGBDT7_0571",5,0,0,0,0,-33.531,115.4776,5
"2014_TowedVideo","LGBDT7_0574",10,0,0,0,0,-33.53098333,115.47755,10
"2014_TowedVideo","LGBDT7_0574",10,0,0,0,0,-33.53098333,115.47755,10
"2014_TowedVideo","LGBDT7_0583",9,1,0,0,0,-33.5308,115.4774,10
"2014_TowedVideo","LGBDT7_0591",9,1,0,0,0,-33.5306,115.4772667,10
"2014_TowedVideo","LGBDT7_0611",10,0,0,0,0,-33.53011667,115.4768333,10
"2014_TowedVideo","LGBDT7_0620",1,0,0,0,0,-33.52991667,115.4764833,1
"2014_TowedVideo","LGBDT7_0633",10,0,0,0,0,-33.52955,115.4762167,10
"2014_TowedVideo","LGBDT7_0635",5,0,0,0,0,-33.52948333,115.47615,5
"2014_TowedVideo","LGBDT7_0638",10,0,0,0,0,-33.52938333,115.4760667,10
"2014_TowedVideo","LGBDT7_0645",9,0,0,0,0,-33.52916667,115.4759,9
"2014_TowedVideo","LGBDT7_0648",10,0,1,0,0,-33.52908333,115.4758167,11
"2014_TowedVideo","LGBDT7_0651",10,0,0,0,0,-33.52903333,115.47575,10
"2014_TowedVideo","LGBDT7_0672",10,0,0,0,0,-33.5287,115.4753833,10
"2014_TowedVideo","LGBDT7_0673",10,0,0,0,0,-33.52865,115.4753333,10
"2014_TowedVideo","LGBDT7_0698",10,0,0,0,0,-33.52798333,115.4746333,10
"2014_TowedVideo","LGBDT7_0707",7,0,0,0,0,-33.52775,115.4743667,7
"2014_TowedVideo","LGBDT7_0715",9,0,0,0,0,-33.52753333,115.4741333,9
"2014_TowedVideo","LGBDT7_0717",10,0,0,0,0,-33.52748333,115.47405,10
"2014_TowedVideo","LGBDT7_0720",10,0,0,0,0,-33.52741667,115.4739333,10
"2014_TowedVideo","LGBDT7_0722",6,0,0,0,0,-33.52736667,115.47385,6
"2014_TowedVideo","LGBDT7_0733",10,0,0,0,0,-33.52706667,115.4734833,10
"2014_TowedVideo","LGBDT7_0735",9,0,0,0,0,-33.52703333,115.4733833,9
"2014_TowedVideo","LGBDT7_0739",9,0,0,0,0,-33.52695,115.4732167,9
"2014_TowedVideo","LGBDT7_0747",10,0,0,0,0,-33.52675,115.4729167,10
"2014_TowedVideo","LGBDT7_0749",10,0,0,0,0,-33.52671667,115.47285,10
"2014_TowedVideo","LGBDT7_0751",10,0,0,0,0,-33.52668333,115.4728167,10
"2014_TowedVideo","LGBDT7_0753",7,2,0,0,0,-33.52663333,115.4727667,9
"2014_TowedVideo","LGBDT7_0761",10,0,0,0,0,-33.52643333,115.4725333,10
"2014_TowedVideo","LGBDT7_0770",5,0,0,0,0,-33.52621667,115.4722167,5
"2014_TowedVideo","LGBDT7_0772",5,0,0,0,0,-33.52616667,115.4721333,5
"2014_TowedVideo","LGBDT7_0773",8,0,0,0,0,-33.52615,115.4721,8
"2014_TowedVideo","LGBDT7_0775",10,0,0,0,0,-33.52613333,115.472,10
"2014_TowedVideo","LGBDT7_0776",5,0,0,0,0,-33.52611667,115.4719667,5
"2014_TowedVideo","LGBDT7_0776",5,0,0,0,0,-33.52611667,115.4719833,5
"2014_TowedVideo","LGBDT7_0779",5,0,0,0,0,-33.52603333,115.4718667,5
"2014_TowedVideo","LGBDT7_0779",5,0,0,0,0,-33.52603333,115.4718833,5
"2014_TowedVideo","LGBDT7_0782",5,0,0,0,0,-33.52598333,115.4717333,5
"2014_TowedVideo","LGBDT7_0784",10,0,0,0,0,-33.52593333,115.4716333,10
"2014_TowedVideo","LGBDT7_0784",10,0,0,0,0,-33.52595,115.4716333,10
"2014_TowedVideo","LGBDT7_0787",9,0,0,0,0,-33.52586667,115.47155,9
"2014_TowedVideo","LGBDT7_0799",9,1,0,0,0,-33.52561667,115.4711333,10
"2014_TowedVideo","LGBDT7_0805",12,0,0,0,0,-33.52545,115.4709833,12
"2014_TowedVideo","LGBDT7_0810",10,0,0,0,0,-33.52528333,115.4708667,10
"2014_TowedVideo","LGBDT7_0813",10,0,0,0,0,-33.5252,115.4708,10
"2014_TowedVideo","LGBDT7_0821",10,0,0,0,0,-33.52498333,115.4705667,10
"2014_TowedVideo","LGBDT7_0824",10,0,0,0,0,-33.52491667,115.4704833,10
"2014_TowedVideo","LGBDT7_0829",10,0,0,0,0,-33.52481667,115.4703333,10
"2014_TowedVideo","LGBDT7_0832",9,0,0,0,0,-33.52471667,115.4702667,9
"2014_TowedVideo","LGBDT7_0835",5,1,0,0,0,-33.52463333,115.4701833,6
"2014_TowedVideo","LGBDT7_0841",8,0,0,0,0,-33.52441667,115.4700333,8
"2014_TowedVideo","LGBDT7_0847",8,0,0,0,0,-33.5242,115.4699,8
"2014_TowedVideo","LGBDT7_0854",8,0,0,0,0,-33.524,115.4697333,8
"2014_TowedVideo","LGBDT7_0862",8,0,0,1,0,-33.52376667,115.4695,9
"2014_TowedVideo","LGBDT7_0867",10,0,0,0,0,-33.52363333,115.4693167,10
"2014_TowedVideo","LGBDT7_0874",9,0,0,0,0,-33.52345,115.4691167,9
"2014_TowedVideo","LGBDT7_0881",10,0,0,0,0,-33.5232,115.4690167,10
"2014_TowedVideo","LGBDT7_0889",7,0,0,0,0,-33.523,115.4687333,7
"2014_TowedVideo","LGBDT7_0891",9,0,0,0,0,-33.52295,115.4686667,9
"2014_TowedVideo","LGBDT7_0896",0,0,0,0,0,-33.52291667,115.46845,0
"2014_TowedVideo","LGBDT7_0910",10,0,0,0,0,-33.52271667,115.4679167,10
"2014_TowedVideo","LGBDT7_0914",10,0,0,0,0,-33.52263333,115.4677833,10
"2014_TowedVideo","LGBDT7_0921",0,0,0,0,0,-33.5225,115.4675667,0
"2014_TowedVideo","LGBDT7_0923",5,0,0,0,0,-33.52245,115.4675,5
"2014_TowedVideo","LGBDT7_0926",0,0,0,0,0,-33.52238333,115.4674167,0
"2014_TowedVideo","LGBDT7_0950",10,0,0,0,0,-33.52171667,115.4667167,10
"2014_TowedVideo","LGBDT7_0955",10,0,0,0,0,-33.52161667,115.4665667,10
"2014_TowedVideo","LGBDT7_0958",8,0,0,0,0,-33.52158333,115.4664167,8
"2014_TowedVideo","LGBDT7_0962",1,0,0,0,0,-33.52153333,115.4662167,1
"2014_TowedVideo","LGBDT7_0965",10,0,0,0,0,-33.52148333,115.46605,10
"2014_TowedVideo","LGBDT7_0973",10,0,0,0,0,-33.52131667,115.46575,10
"2014_TowedVideo","LGBDT7_0978",7,0,2,0,0,-33.5212,115.4655833,9
"2014_TowedVideo","LGBDT7_0981",1,0,0,0,0,-33.52115,115.4654833,1
"2014_TowedVideo","LGBDT7_0989",5,0,0,0,0,-33.52096667,115.4651833,5
"2014_TowedVideo","LGBDT7_0992",0,0,0,0,0,-33.52088333,115.4650667,0
"2014_TowedVideo","LGBDT7_0994",5,0,0,0,0,-33.52083333,115.465,5
"2014_TowedVideo","LGBDT7_0999",8,0,0,0,0,-33.52066667,115.4648,8
"2014_TowedVideo","LGBDT7_1004",4,0,0,0,0,-33.52051667,115.4646333,4
"2014_TowedVideo","LGBDT7_1019",5,0,0,0,0,-33.5202,115.46395,5
"2014_TowedVideo","LGBDT7_1023",5,0,0,0,0,-33.52016667,115.4637167,5
"2014_TowedVideo","LGBDT7_1028",6,0,4,0,0,-33.52016667,115.46345,10
"2014_TowedVideo","LGBDT7_1029",9,0,1,0,0,-33.52018333,115.4634,10
"2014_TowedVideo","LGBDT7_1031",5,0,3,0,0,-33.52015,115.4633,8
"2014_TowedVideo","LGBDT7_1036",9,0,1,0,0,-33.52011667,115.4630167,10
"2014_TowedVideo","LGBDT7_1041",9,0,0,1,0,-33.52006667,115.46275,10
"2014_TowedVideo","LGBDT7_1042",9,0,0,0,0,-33.52005,115.4627,9
"2014_TowedVideo","LGBDT7_1052",4,0,1,0,0,-33.51991667,115.4621667,5
"2014_TowedVideo","LGBDT7_1055",2,0,4,0,0,-33.51981667,115.4620667,6
"2014_TowedVideo","LGBDT7_1063",0,0,5,0,0,-33.51958333,115.4617333,5
"2014_TowedVideo","LGBDT7_1069",3,0,2,0,0,-33.51936667,115.4615333,5
"2014_TowedVideo","LGBDT7_1072",6,0,1,0,0,-33.5193,115.4614,7
"2014_TowedVideo","LGBDT7_1074",0,2,7,0,0,-33.51923333,115.4613167,9
"2014_TowedVideo","LGBDT7_1082",1,0,2,0,0,-33.51893333,115.4611167,3
"2014_TowedVideo","LGBDT7_1091",0,2,8,0,0,-33.51855,115.4609833,10
"2014_TowedVideo","LGBDT7_1093",0,0,10,0,0,-33.51846667,115.46095,10
"2014_TowedVideo","LGBDT7_1098",3,0,0,0,0,-33.5183,115.4608,3
"2014_TowedVideo","LGBDT7_1101",9,0,0,0,0,-33.51818333,115.4607167,9
"2014_TowedVideo","LGBDT7_1105",3,0,1,0,0,-33.51801667,115.4606333,4
"2014_TowedVideo","LGBDT7_1107",0,0,1,0,0,-33.51793333,115.4606167,1
"2014_TowedVideo","LGBDT7_1109",0,0,10,0,0,-33.51785,115.4605667,10
"2014_TowedVideo","LGBDT7_1114",0,2,8,0,0,-33.51765,115.4605,10
"2014_TowedVideo","LGBDT7_1116",0,0,10,0,0,-33.51755,115.4604833,10
"2014_TowedVideo","LGBDT7_1121",0,2,8,0,0,-33.51735,115.4604,10
"2014_TowedVideo","LGBDT7_1123",0,0,8,0,0,-33.51726667,115.4603167,8
"2014_TowedVideo","LGBDT7_1126",0,0,2,0,0,-33.51728333,115.46015,2
"2014_TowedVideo","LGBDT7_1128",0,0,12,0,0,-33.5172,115.4601333,12
"2014_TowedVideo","LGBDT7_1128",0,0,12,0,0,-33.51721667,115.4601333,12
"2014_TowedVideo","LGBDT7_1130",0,0,12,0,0,-33.51713333,115.4601667,12
"2014_TowedVideo","LGBDT7_1132",1,0,4,0,0,-33.5171,115.4600833,5
"2014_TowedVideo","LGBDT7_1134",0,0,10,0,0,-33.51708333,115.4599833,10
"2014_TowedVideo","LGBDT7_1142",0,0,2,0,0,-33.51678333,115.4598833,2
"2014_TowedVideo","LGBDT7_1149",0,0,5,0,0,-33.51655,115.4596,5
"2014_TowedVideo","LGBDT7_1159",0,0,9,0,0,-33.51618333,115.45925,9
"2014_TowedVideo","LGBDT7_1164",0,0,3,0,0,-33.51603333,115.4590667,3
"2014_TowedVideo","LGBDT7_1171",0,0,6,0,0,-33.51578333,115.4588,6
"2014_TowedVideo","LGBDT7_1176",0,0,9,0,0,-33.51561667,115.4586167,9
"2014_TowedVideo","LGBDT7_1181",0,0,10,0,0,-33.51545,115.4584667,10
"2014_TowedVideo","LGBDT7_1200",0,0,4,0,0,-33.51478333,115.4578667,4
"2014_TowedVideo","LGBDT7_1205",0,2,5,0,0,-33.51458333,115.4577167,7
"2014_TowedVideo","LGBDT7_1207",0,0,2,0,0,-33.5145,115.4576833,2
"2014_TowedVideo","LGBDT7_1217",0,0,10,0,0,-33.51413333,115.4574333,10
"2014_TowedVideo","LGBDT7_1227",0,0,2,0,0,-33.51376667,115.4571167,2
"2014_TowedVideo","LGBDT7_1235",0,0,7,0,0,-33.51345,115.4568667,7
"2014_TowedVideo","LGBDT7_1237",0,0,8,0,0,-33.51338333,115.4567833,8
"2014_TowedVideo","LGBDT7_1247",0,0,6,0,0,-33.51298333,115.4565167,6
"2014_TowedVideo","LGBDT7_1252",0,0,10,0,0,-33.51278333,115.4564,10
"2014_TowedVideo","LGBDT7_1257",1,0,8,0,0,-33.5126,115.4562333,9
"2014_TowedVideo","LGBDT7_1283",0,3,10,0,0,-33.51166667,115.4554333,13
"2014_TowedVideo","LGBDT7_1291",0,0,12,0,0,-33.5114,115.45515,12
"2014_TowedVideo","LGBDT7_1293",0,0,8,0,0,-33.51131667,115.4550667,8
"2014_TowedVideo","LGBDT7_1300",1,0,8,0,0,-33.51106667,115.4548333,9
"2014_TowedVideo","LGBDT7_1307",3,0,5,0,0,-33.51083333,115.4546,8
"2014_TowedVideo","LGBDT7_1312",0,0,11,0,0,-33.51063333,115.4544667,11
"2014_TowedVideo","LGBDT7_1328",0,0,14,0,0,-33.51011667,115.4540833,14
"2014_TowedVideo","LGBDT7_1330",0,0,8,0,0,-33.51005,115.4540167,8
"2014_TowedVideo","LGBDT7_1335",0,0,7,0,0,-33.50985,115.4538333,7
"2014_TowedVideo","LGBDT7_1337",1,1,9,0,0,-33.50978333,115.45375,11
"2014_TowedVideo","LGBDT7_1337",1,1,9,0,0,-33.50978333,115.4537667,11
"2014_TowedVideo","LGBDT7_1339",0,0,10,0,0,-33.50976667,115.45365,10
"2014_TowedVideo","LGBDT7_1340",0,0,9,0,0,-33.50973333,115.4536333,9
"2014_TowedVideo","LGBDT7_1344",0,0,7,0,0,-33.50955,115.4535333,7
"2014_TowedVideo","LGBDT7_1347",0,0,6,0,0,-33.50941667,115.4534667,6
"2014_TowedVideo","LGBDT7_1351",0,3,8,0,0,-33.50931667,115.4534,11
"2014_TowedVideo","LGBDT7_1356",0,6,1,0,0,-33.5091,115.4532,7
"2014_TowedVideo","LGBDT7_1358",0,4,10,0,0,-33.50905,115.45315,14
"2014_TowedVideo","LGBDT7_1360",0,2,8,0,0,-33.50896667,115.4531,10
"2014_TowedVideo","LGBDT7_1362",1,3,7,0,0,-33.50888333,115.4530333,11
"2014_TowedVideo","LGBDT7_1367",0,5,3,0,0,-33.5087,115.4528333,8
"2014_TowedVideo","LGBDT7_1379",0,12,0,0,0,-33.50833333,115.4524333,12
"2014_TowedVideo","LGBDT7_1381",0,12,3,0,0,-33.50825,115.4524,15
"2014_TowedVideo","LGBDT7_1386",0,10,0,0,0,-33.50805,115.4521833,10
"2014_TowedVideo","LGBDT7_1389",0,10,0,0,0,-33.50795,115.4520333,10
"2014_TowedVideo","LGBDT7_1394",0,1,6,0,0,-33.5078,115.4518667,7
"2014_TowedVideo","LGBDT7_1397",0,6,8,0,0,-33.50771667,115.45175,14
"2014_TowedVideo","LGBDT7_1400",0,0,14,0,0,-33.50761667,115.4516667,14
"2014_TowedVideo","LGBDT7_1403",0,0,8,0,0,-33.5075,115.4515667,8
"2014_TowedVideo","LGBDT7_1413",0,10,0,0,0,-33.50718333,115.45125,10
"2014_TowedVideo","LGBDT7_1418",0,10,0,0,0,-33.50701667,115.4510833,10
"2014_TowedVideo","LGBDT7_1423",0,8,2,0,0,-33.50683333,115.45095,10
"2014_TowedVideo","LGBDT7_1428",0,10,0,0,0,-33.50668333,115.4507833,10
"2014_TowedVideo","LGBDT7_1430",0,11,0,0,0,-33.5066,115.4507333,11
"2014_TowedVideo","LGBDT7_1442",0,10,0,0,0,-33.50623333,115.4503667,10
"2014_TowedVideo","LGBDT7_1449",0,0,7,0,0,-33.50605,115.4501833,7
"2014_TowedVideo","LGBDT7_1451",0,0,4,0,0,-33.506,115.4501,4
"2014_TowedVideo","LGBDT7_1460",9,0,0,0,0,-33.5057,115.4499667,9
"2014_TowedVideo","LGBDT7_1471",0,0,3,0,0,-33.5053,115.4497,3
"2014_TowedVideo","LGBDT7_1473",7,0,1,0,0,-33.50523333,115.44965,8
"2014_TowedVideo","LGBDT7_1475",0,0,3,0,0,-33.50516667,115.4496,3
"2014_TowedVideo","LGBDT7_1479",1,0,8,0,0,-33.50501667,115.4495,9
"2014_TowedVideo","LGBDT7_1492",2,0,7,0,0,-33.50463333,115.4491333,9
"2014_TowedVideo","LGBDT7_1499",1,0,11,0,0,-33.5044,115.449,12
"2014_TowedVideo","LGBDT7_1501",2,0,2,0,1,-33.50435,115.44895,5
"2014_TowedVideo","LGBDT7_1506",5,0,0,0,0,-33.50415,115.4487667,5
"2014_TowedVideo","LGBDT7_1514",0,0,0,0,0,-33.50386667,115.4485167,0
"2014_TowedVideo","LGBDT7_1516",4,0,0,0,0,-33.5038,115.4484667,4
"2014_TowedVideo","LGBDT7_1521",3,0,2,0,0,-33.5036,115.4483333,5
"2014_TowedVideo","LGBDT7_1524",3,0,2,0,0,-33.5035,115.44825,5
"2014_TowedVideo","LGBDT7_1532",5,0,5,0,0,-33.50316667,115.44805,10
"2014_TowedVideo","LGBDT7_1539",5,0,3,0,0,-33.50291667,115.4478833,8
"2014_TowedVideo","LGBDT7_1557",14,0,0,0,0,-33.50233333,115.4472667,14
"2014_TowedVideo","LGBDT7_1559",9,0,0,0,0,-33.50225,115.4472,9
"2014_TowedVideo","LGBDT7_1561",8,0,2,0,0,-33.50216667,115.44715,10
"2014_TowedVideo","LGBDT7_1563",6,0,0,0,0,-33.50208333,115.4470833,6
"2014_TowedVideo","LGBDT7_1566",1,0,5,0,0,-33.50198333,115.447,6
"2014_TowedVideo","LGBDT7_1568",5,0,3,0,0,-33.5019,115.4469667,8
"2014_TowedVideo","LGBDT7_1570",3,0,7,0,0,-33.50181667,115.4469,10
"2014_TowedVideo","LGBDT7_1577",2,0,7,0,0,-33.5016,115.4467833,9
"2014_TowedVideo","LGBDT7_1580",11,0,0,0,0,-33.50158333,115.4467,11
"2014_TowedVideo","LGBDT7_1604",0,0,5,0,0,-33.50078333,115.44615,5
"2014_TowedVideo","LGBDT7_1611",0,0,3,0,0,-33.50053333,115.4459667,3
"2014_TowedVideo","LGBDT7_1616",0,0,4,0,0,-33.50036667,115.4458,4
"2014_TowedVideo","LGBDT7_1621",0,0,5,0,0,-33.50015,115.44565,5
"2014_TowedVideo","LGBDT7_1638",3,0,5,0,0,-33.49945,115.4450333,8
"2014_TowedVideo","LGBDT7_1648",0,0,3,0,0,-33.49901667,115.4447167,3
"2014_TowedVideo","LGBDT7_1650",1,0,1,0,0,-33.49895,115.4446333,2
"2014_TowedVideo","LGBDT7_1658",0,0,6,0,0,-33.49858333,115.4445,6
"2014_TowedVideo","LGBDT7_1666",0,0,10,0,0,-33.49821667,115.4443333,10
"2014_TowedVideo","LGBDT7_1668",0,0,4,0,0,-33.49811667,115.4442667,4
"2014_TowedVideo","LGBDT7_1674",0,0,8,0,0,-33.49783333,115.4441333,8
"2014_TowedVideo","LGBDT7_1692",0,0,7,0,0,-33.49708333,115.4437,7
"2014_TowedVideo","LGBDT7_1694",2,0,1,0,0,-33.497,115.4437,3
"2014_TowedVideo","LGBDT7_1705",3,0,2,0,0,-33.49673333,115.4437,5
"2014_TowedVideo","LGBDT7_1707",2,0,0,0,0,-33.49673333,115.4436,2
"2014_TowedVideo","LGBDT7_1715",0,0,2,0,0,-33.49635,115.4433,2
"2014_TowedVideo","LGBDT7_1733",1,0,7,0,0,-33.49568333,115.44275,8
"2014_TowedVideo","LGBDT7_1741",15,0,0,0,0,-33.49536667,115.44255,15
"2014_TowedVideo","LGBDT7_1741",15,0,0,0,0,-33.49536667,115.44255,15
"2014_TowedVideo","LGBDT7_1742",1,0,0,0,0,-33.49533333,115.4425333,1
"2014_TowedVideo","LGBDT7_1749",4,0,0,0,0,-33.49503333,115.4423833,4
"2014_TowedVideo","LGBDT7_1753",2,0,0,0,0,-33.49483333,115.4422667,2
"2014_TowedVideo","LGBDT7_1758",5,0,4,0,0,-33.49463333,115.4421,9
"2014_TowedVideo","LGBDT7_1763",4,0,2,0,0,-33.49441667,115.4419833,6
"2014_TowedVideo","LGBDT7_1765",6,0,0,0,0,-33.49431667,115.4419333,6
"2014_TowedVideo","LGBDT7_1767",3,0,8,0,0,-33.49425,115.4418833,11
"2014_TowedVideo","LGBDT7_1769",5,0,6,0,0,-33.49416667,115.4418333,11
"2014_TowedVideo","LGBDT7_1771",7,0,1,0,0,-33.4941,115.4417833,8
"2014_TowedVideo","LGBDT7_1774",5,0,4,0,0,-33.49398333,115.4417,9
"2014_TowedVideo","LGBDT7_1776",8,0,2,0,0,-33.4939,115.44165,10
"2014_TowedVideo","LGBDT7_1793",1,0,0,0,0,-33.49331667,115.4413333,1
"2014_TowedVideo","LGBDT7_1801",10,0,0,0,0,-33.493,115.4410833,10
"2014_TowedVideo","LGBDT7_1803",5,0,0,0,0,-33.49293333,115.4410167,5
"2014_TowedVideo","LGBDT7_1805",3,0,2,0,0,-33.49285,115.4409833,5
"2014_TowedVideo","LGBDT7_1807",10,0,0,0,0,-33.49276667,115.4409333,10
"2014_TowedVideo","LGBDT7_1812",10,0,0,0,0,-33.49256667,115.4408,10
"2014_TowedVideo","LGBDT7_1817",3,0,0,0,0,-33.49236667,115.4406833,3
"2014_TowedVideo","LGBDT7_1826",9,0,1,0,0,-33.49205,115.4404667,10
"2014_TowedVideo","LGBDT7_1837",2,0,6,0,0,-33.49161667,115.4402667,8
"2014_TowedVideo","LGBDT7_1841",6,0,1,0,0,-33.49146667,115.4402,7
"2014_TowedVideo","LGBDT7_1846",6,0,0,0,0,-33.4913,115.4400167,6
"2014_TowedVideo","LGBDT7_1852",10,0,0,0,0,-33.4911,115.4398333,10
"2014_TowedVideo","LGBDT7_1854",8,0,0,0,0,-33.49101667,115.4397667,8
"2014_TowedVideo","LGBDT7_1861",8,0,0,0,0,-33.49075,115.4396,8
"2014_TowedVideo","LGBDT7_1871",2,0,5,0,0,-33.49038333,115.43935,7
"2014_TowedVideo","LGBDT7_1873",0,0,0,0,0,-33.4903,115.4392833,0
"2014_TowedVideo","LGBDT7_1875",7,0,1,0,0,-33.49021667,115.4392333,8
"2014_TowedVideo","LGBDT7_1877",9,0,1,0,0,-33.49015,115.4391833,10
"2014_TowedVideo","LGBDT7_1882",7,0,1,0,0,-33.48996667,115.43905,8
"2014_TowedVideo","LGBDT7_1885",4,0,0,0,0,-33.48985,115.4389833,4
"2014_TowedVideo","LGBDT7_1887",0,0,8,0,0,-33.48976667,115.4389167,8
"2014_TowedVideo","LGBDT7_1901",4,1,2,0,0,-33.48925,115.4386333,7
"2014_TowedVideo","LGBDT7_1903",2,0,3,0,0,-33.48916667,115.4385667,5
"2014_TowedVideo","LGBDT7_1911",1,0,0,0,0,-33.48886667,115.4383833,1
"2014_TowedVideo","LGBDT7_1918",1,0,4,0,0,-33.48861667,115.4382167,5
"2014_TowedVideo","LGBDT7_1932",4,0,0,0,0,-33.48811667,115.4378167,4
"2014_TowedVideo","LGBDT7_1939",3,0,4,0,0,-33.48785,115.4376333,7
"2014_TowedVideo","LGBDT7_1954",8,0,6,0,0,-33.4873,115.4372333,14
"2014_TowedVideo","LGBDT7_1961",2,0,6,0,0,-33.48705,115.4371,8
"2014_TowedVideo","LGBDT7_1966",0,0,9,0,0,-33.48685,115.43695,9
"2014_TowedVideo","LGBDT7_1968",0,0,5,0,0,-33.48678333,115.4369,5
"2014_TowedVideo","LGBDT7_1981",8,0,3,0,0,-33.4863,115.4366,11
"2014_TowedVideo","LGBDT7_1993",0,0,10,0,0,-33.48583333,115.43635,10
"2014_TowedVideo","LGBDT7_1998",0,0,3,0,0,-33.48566667,115.4362,3
"2014_TowedVideo","LGBDT7_2004",0,0,8,0,0,-33.48545,115.436,8
"2014_TowedVideo","LGBDT7_2016",0,0,7,0,0,-33.48503333,115.43565,7
"2014_TowedVideo","LGBDT7_2018",0,0,4,0,0,-33.48496667,115.4356,4
"2014_TowedVideo","LGBDT7_2023",0,0,3,0,0,-33.48476667,115.4354667,3
"2014_TowedVideo","LGBDT7_2025",2,0,6,0,0,-33.4847,115.4354167,8
"2014_TowedVideo","LGBDT7_2027",6,0,1,0,0,-33.48463333,115.4353667,7
"2014_TowedVideo","LGBDT7_2029",1,0,9,0,0,-33.48455,115.4353167,10
"2014_TowedVideo","LGBDT7_2032",5,0,3,0,0,-33.48445,115.4352167,8
"2014_TowedVideo","LGBDT7_2044",9,0,1,0,0,-33.484,115.4349167,10
"2014_TowedVideo","LGBDT7_2050",7,0,0,0,0,-33.48378333,115.43475,7
"2014_TowedVideo","LGBDT7_2055",2,0,7,0,0,-33.48361667,115.4345833,9
"2014_TowedVideo","LGBDT7_2057",4,0,1,0,0,-33.48355,115.4345,5
"2014_TowedVideo","LGBDT7_2061",10,0,0,0,0,-33.48341667,115.4343833,10
