"campaignid","sample","filename","period","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","commonwealth.zone","status"
"2014-12_Geographe.Bay_stereoBRUVs","RB1","RB1_L25.avi","1","52.63819","Ostraciidae","Aracana","aurita",1,-33.5346,115.2177,"9/12/2014","6:49","Geographe Bay","Geographe Bay","28","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB1","RB1_L25.avi","1","30.27083","Platycephalidae","Platycephalus","spp",3,-33.5346,115.2177,"9/12/2014","6:49","Geographe Bay","Geographe Bay","28","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB1","RB1_L25.avi","1","33.54632","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.5346,115.2177,"9/12/2014","6:49","Geographe Bay","Geographe Bay","28","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB1","RB1_L25.avi","1","43.25158","Urolophidae","Trygonoptera","ovalis",1,-33.5346,115.2177,"9/12/2014","6:49","Geographe Bay","Geographe Bay","28","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","57.98854","Carangidae","Pseudocaranx","spp",6,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","41.53264","Carangidae","Trachurus","novaezelandiae",1,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","1.68168","Gerreidae","Parequula","melbournensis",22,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","20.56445","Labridae","Ophthalmolepis","lineolatus",1,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","1.64331","Monacanthidae","Acanthaluteres","vittiger",10,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","30.88533","Monacanthidae","Nelusetta","ayraud",1,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","48.46068","Monacanthidae","Scobinichthys","granulatus",2,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","12.55867","Mullidae","Upeneichthys","vlamingii",2,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","42.35680","Myliobatidae","Myliobatis","tenuicaudatus",1,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","24.57179","Oplegnathidae","Oplegnathus","woodwardi",1,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","6.27238","Ostraciidae","Aracana","aurita",1,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","18.05250","Platycephalidae","Platycephalus","spp",3,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","57.04760","Sillaginidae","Sillago","spp",12,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","RB2_L13.avi","1","29.32154","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.5086,115.2255,"9/12/2014","9:39","Geographe Bay","Geographe Bay","30","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","1.45924","Berycidae","Centroberyx","lineatus",6,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","39.08297","Carangidae","Pseudocaranx","spp",40,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","18.91781","Cheilodactylidae","Nemadactylus","valenciennesi",2,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","25.06062","Enoplosidae","Enoplosus","armatus",2,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","29.15137","Heterodontidae","Heterodontus","portusjacksoni",1,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","5.37037","Labridae","Austrolabrus","maculatus",3,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","23.43844","Labridae","Bodianus","frenchii",1,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","38.46068","Labridae","Coris","auricularis",23,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","0.09343","Labridae","Eupetrichthys","angustipes",1,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","23.49294","Labridae","Ophthalmolepis","lineolatus",4,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","16.38917","Labridae","Pseudolabrus","biserialis",5,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","4.61461","Monacanthidae","Acanthaluteres","vittiger",1,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","1.85853","Monacanthidae","Meuschenia","flavolineata",2,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","6.99088","Monacanthidae","Meuschenia","galii",1,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","7.59815","Mullidae","Parupeneus","chrysopleuron",1,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","35.12123","Muraenidae","Gymnothorax","woodwardi",1,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","54.18363","Myliobatidae","Myliobatis","tenuicaudatus",1,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","47.74608","Neosebastidae","Neosebastes","pandus",1,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","7.19720","Pomacentridae","Chromis","klunzingeri",16,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","57.33344","Scorpididae","Neatypus","obliquus",20,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","28.22155","Sparidae","Chrysophrys","auratus",6,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","RC1_L17.avi","1","43.41842","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.4628,115.24,"9/12/2014","10:09","Geographe Bay","Geographe Bay","34.2","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","24.08186","Aulopidae","Latropiscis","purpurissatus",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","16.92248","Berycidae","Centroberyx","lineatus",2,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","13.91058","Chaetodontidae","Chelmonops","curiosus",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","1.81793","Cheilodactylidae","Nemadactylus","valenciennesi",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","32.51974","Dasyatidae","Dasyatis","brevicaudata",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","0.62674","Glaucosomatidae","Glaucosoma","hebraicum",2,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","7.09932","Heterodontidae","Heterodontus","portusjacksoni",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","0.18240","Labridae","Austrolabrus","maculatus",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","4.86042","Labridae","Bodianus","frenchii",2,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","51.67556","Labridae","Choerodon","rubescens",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","9.78089","Labridae","Coris","auricularis",10,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","3.10477","Labridae","Ophthalmolepis","lineolatus",2,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","2.16828","Labridae","Pseudolabrus","biserialis",3,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","27.51140","Labridae","Suezichthys","cyanolaemus",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","0.21299","Monacanthidae","Meuschenia","flavolineata",2,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","25.87087","Monacanthidae","Meuschenia","galii",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","5.38149","Monacanthidae","Meuschenia","hippocrepis",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","28.47681","Muraenidae","Gymnothorax","woodwardi",2,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","43.04638","Myliobatidae","Myliobatis","tenuicaudatus",2,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","0.45379","Ostraciidae","Caprichthys","gymnura",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","5.77800","Scorpididae","Neatypus","obliquus",89,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","13.86220","Serranidae","Epinephelides","armatus",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","55.57057","Serranidae","Othos","dentex",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","52.69269","Sparidae","Chrysophrys","auratus",1,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","RC2_L11.avi","1","30.91091","Trygonorrhinidae","Trygonorrhina","dumerilii",2,-33.4864,115.178,"9/12/2014","10:34","Geographe Bay","Geographe Bay","34.3","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","38.24602","Carangidae","Seriola","hippos",1,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","24.52452","Labridae","Bodianus","frenchii",1,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","52.84173","Labridae","Coris","auricularis",11,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","4.92270","Labridae","Eupetrichthys","angustipes",1,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","12.29897","Labridae","Ophthalmolepis","lineolatus",4,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","8.48682","Labridae","Pseudolabrus","biserialis",2,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","3.01357","Labridae","Suezichthys","cyanolaemus",1,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","8.95562","Mullidae","Parupeneus","chrysopleuron",1,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","46.18841","Scorpididae","Neatypus","obliquus",17,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","11.17618","Serranidae","Caesioperca","spp",4,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","16.22067","Serranidae","Epinephelides","armatus",2,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","58.67423","Sparidae","Chrysophrys","auratus",1,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","RC3","RC3(2)_L5.avi","1","29.55233","Urolophidae","Trygonoptera","ovalis",1,-33.4705,115.1684,"9/12/2014","13:11","Geographe Bay","Geographe Bay","35","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB018",NA,NA,NA,"Monacanthidae","Acanthaluteres","spilomelanurus",6,-33.60790427,115.1973991,"20070302","11:23:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB018",NA,NA,NA,"Labridae","Coris","auricularis",3,-33.60790427,115.1973991,"20070302","11:23:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB018",NA,NA,NA,"Heterodontidae","Heterodontus","portusjacksoni",1,-33.60790427,115.1973991,"20070302","11:23:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB018",NA,NA,NA,"Scorpididae","Neatypus","obliquus",1,-33.60790427,115.1973991,"20070302","11:23:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB018",NA,NA,NA,"Labridae","Notolabrus","parilus",1,-33.60790427,115.1973991,"20070302","11:23:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB018",NA,NA,NA,"Labridae","Ophthalmolepis","lineolatus",3,-33.60790427,115.1973991,"20070302","11:23:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB018",NA,NA,NA,"Gerreidae","Parequula","melbournensis",8,-33.60790427,115.1973991,"20070302","11:23:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB018",NA,NA,NA,"Carangidae","Pseudocaranx","spp",17,-33.60790427,115.1973991,"20070302","11:23:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB018",NA,NA,NA,"Urolophidae","Trygonoptera","ovalis",1,-33.60790427,115.1973991,"20070302","11:23:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB018",NA,NA,NA,"Rhinobatidae","Trygonorrhina","fasciata",1,-33.60790427,115.1973991,"20070302","11:23:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB018",NA,NA,NA,"Mullidae","Upeneichthys","vlamingii",3,-33.60790427,115.1973991,"20070302","11:23:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB019",NA,NA,NA,"Monacanthidae","Acanthaluteres","spilomelanurus",11,-33.6076042,115.2028047,"20070302","12:56:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB019",NA,NA,NA,"Labridae","Coris","auricularis",7,-33.6076042,115.2028047,"20070302","12:56:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB019",NA,NA,NA,"Dasyatidae","Dasyatis","brevicaudata",1,-33.6076042,115.2028047,"20070302","12:56:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB019",NA,NA,NA,"Labridae","Notolabrus","parilus",1,-33.6076042,115.2028047,"20070302","12:56:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB019",NA,NA,NA,"Labridae","Ophthalmolepis","lineolatus",3,-33.6076042,115.2028047,"20070302","12:56:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB019",NA,NA,NA,"Gerreidae","Parequula","melbournensis",8,-33.6076042,115.2028047,"20070302","12:56:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB019",NA,NA,NA,"Carangidae","Pseudocaranx","spp",9,-33.6076042,115.2028047,"20070302","12:56:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
"2007-03_Capes.MF_stereoBRUVs","MF-GB019",NA,NA,NA,"Urolophidae","Trygonoptera","ovalis",1,-33.6076042,115.2028047,"20070302","12:56:00","Geographe.Bay","Geographe.Bay","13",NA,"Yes","Yes",NA,NA,NA,"Fished"
